ARTICULO;PROVEEDOR;DESCRIPCION;AÑASCO;MDP;ROS;COR;NEU
FI-30134;FISPA;SENSOR DE ROTACION RPM ;0;0;0;0;0
FI-30135;FISPA;SENSOR DE ROTACION RPM ;0;0;0;0;0
FI-30136;FISPA;SENSOR DE ROTACION RPM ;0;0;0;0;0
FI-30137;FISPA;SENSOR DE ROTACION RPM ;0;0;0;0;0
FI-30138;FISPA;SENSOR DE ROTACION RPM ;0;0;0;0;0
FI-30139;FISPA;SENSOR DE ROTACION RPM ;0;0;0;0;0
FI-30140;FISPA;SENSOR DE ROTACION RPM ;0;0;0;0;0
FI-30141;FISPA;SENSOR DE ROTACION RPM ;0;0;0;0;0
FI-30142;FISPA;SENSOR DE ROTACION RPM ;0;0;0;0;0
FI-30143;FISPA;SENSOR DE ROTACION RPM ;0;0;0;0;0
FI-30144;FISPA;SENSOR DE ROTACION RPM ;0;0;0;0;0
FI-30145;FISPA;SENSOR DE ROTACION RPM ;0;0;0;0;0
FI-30146;FISPA;SENSOR DE ROTACION RPM;0;0;0;0;0
FI-30147;FISPA;SENSOR DE ROTACION RPM ;0;0;0;0;0
FI-30148;FISPA;SENSOR DE ROTACION RPM ;0;0;0;0;0
FI-30149;FISPA;SENSOR DE ROTACION RPM ;0;0;0;0;0
FI-30150;FISPA;SENSOR DE ROTACION RPM ;0;0;0;0;0
FI-30151;FISPA;SENSOR DE ROTACION RPM ;0;0;0;0;0
FI-30152;FISPA;SENSOR DE ROTACION RPM ;0;0;0;0;0
FI-30153;FISPA;SENSOR DE ROTACION RPM ;0;0;0;0;0
FI-30154;FISPA;SENSOR DE ROTACION RPM ;0;0;0;0;0
FI-30168;FISPA;SENSOR DE ROTACIÓN 30168 FIAT IDEA/PALIO/PUNTO/SIENA;0;0;0;0;0
FI-302;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-30227;FISPA;SENSOR DE ROTACIÓN FORD RANGER 2.2 motor pampa;0;0;0;0;0
FI-30262;FISPA;SENSOR DE ROTACIÓN 30262;0;0;0;0;0
FI-30269;FISPA;SENSOR DE ROTACIÓN 30269;0;0;0;0;0
FI-30321;FISPA;SENSOR DE ROTACION RPM;0;0;0;0;0
FI-304;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-305;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-306;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-307;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-308;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-309;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-310;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-31000;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31001;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31002;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31004;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31005;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31006;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31007;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31008;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31009;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31010;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31011;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31012;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31013;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31014;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31015;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31016;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31017;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31018;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31019;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31020;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31021;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31022;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31023;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31024;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31025;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31026;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31027;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31028;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31029;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31030;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31031;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31032;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31033;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31034;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-31035;FISPA;INTERRUPTOR STOP;0;0;0;0;0
FI-311;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-312;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-313;FISPA;BULBO DE TEMPERATURA 313;0;0;0;0;0
FI-314;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-315;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-316;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-317;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-318;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-319;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-320;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-32006;FISPA;CANISTER AUDI/VW;0;0;0;0;0
FI-321;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-322;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-323;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-324;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-3240101;FISPA;RELAYS CAJA X 2 - PRECIO UNIT.;0;0;0;0;0
FI-3240107;FISPA;RELAYS CAJA X 2 - PRECIO UNIT.;0;0;0;0;0
FI-3240109;FISPA;RELAYS CAJA X 2 - PRECIO UNIT.;0;0;0;0;0
FI-3240113;FISPA;RELAYS CAJA X 2 - PRECIO UNIT.;0;0;0;0;0
FI-325;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-326;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-327;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-328;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-329;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-330;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-33008;FISPA;COOLER EGR;0;0;0;0;0
FI-33016;FISPA;COOLER EGR;0;0;0;0;0
FI-33018;FISPA;COOLER EGR VW AMAROK;0;0;0;0;0
FI-331;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-332;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-333;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-334;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-335;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-336;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-337;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-338;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-339;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-340;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-341;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-342;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-343;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-344;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-345;FISPA;BULBO DE PRESIÓN DE ACEITE ;0;0;0;0;0
FI-346;FISPA;BULBOS DE PRESIÓN DE ACEITE  HONDA ACCORD 2008-201 /Civic 2006-2015;0;0;0;0;0
FI-347;FISPA;BULBOS DE PRESIÓN DE ACEITE  HONDA CIVIC VI Hatchback  1.6 VTi;0;0;0;0;0
FI-348;FISPA;BULBOS DE PRESIÓN DE ACEITE HONDA CIVIC HX 2001-2005;0;0;0;0;0
FI-349;FISPA;BULBOS DE PRESIÓN DE ACEITE CHEVROLET AVEO 1,6/CRUZE 1,8/TRACKER 1,8;0;0;0;0;0
FI-351;FISPA;BULBO ACEITE Dodge Ram 2500 3500-ISBe4/ISBe6 Cargo 1723/1729;0;0;0;0;0
FI-40001;FISPA;SENSOR MAP 40001;0;0;0;0;0
FI-40002;FISPA;SENSOR MAP 40002;0;0;0;0;0
FI-40003;FISPA;SENSOR MAP 40003;0;0;0;0;0
FI-40004;FISPA;SENSOR DE PRESION - MAP REEMPLAZA AL 40012;0;0;0;0;0
FI-40005;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40006;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40007;FISPA;SENSOR MAP 40007;0;0;0;0;0
FI-40008;FISPA;SENSOR MAP 40008 (Reempl. a 40017);0;0;0;0;0
FI-40009;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40010;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40011;FISPA;SENSOR MAP 40011 (Reempl. a 40035);0;0;0;0;0
FI-40013;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40014;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40015;FISPA;SENSOR MAP 40015;0;0;0;0;0
FI-40016;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40018;FISPA;SENSOR DE PRESION - MAP REEMPLAZA AL 40030;0;0;0;0;0
FI-40019;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40020;FISPA;SENSOR MAP 40020;0;0;0;0;0
FI-40021;FISPA;SENSOR DE PRESION - MAP REEMPLAZA AL 40033;0;0;0;0;0
FI-40022;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40023;FISPA;SENSOR MAP 40023 (Reempl. a 40034);0;0;0;0;0
FI-40024;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40025;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40026;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40027;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40028;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40029;FISPA;SENSOR DE PRESION - MAP REEMPLAZA AL 40041;0;0;0;0;0
FI-40031;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40032;FISPA;SENSOR DE PRESION - MAP REEMPLAZA AL 40046;0;0;0;0;0
FI-40036;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40037;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40038;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40039;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40040;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40042;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40043;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40044;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40045;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40047;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40048;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40049;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40050;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40051;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40052;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40053;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40054;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40055;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40056;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40057;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40058;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40059;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40060;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40061;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40062;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40063;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40064;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40065;FISPA;SENSOR DE PRESION - MAP ;0;0;0;0;0
FI-40066;FISPA;SENSOR DE PRESION - MAP VW Golf Tiguan -AUDI-A1 A3 II A5 A7 A8 Q5;0;0;0;0;0
FI-40067;FISPA;SENSOR DE PRESION - MAP FIAT 500/RENAULT MEGANE/CLIO/KANGOO/DUSTER;0;0;0;0;0
FI-40068;FISPA;SENSOR DE PRESION - MAP FORD FIESTA VI 08-FIESTA VI FOCUS III MONDEO;0;0;0;0;0
FI-40076;FISPA;SENSOR DE PRESION - MAP FORD ECOSPORT 1.6;0;0;0;0;0
FI-40077;FISPA;SENSOR DE PRESION - MAP CITROEN Berlingo-C3-C4-C5-PEU 206-207-307-407;0;0;0;0;0
FI-40078;FISPA;SENSOR DE PRESION - MAP CHEVROLET Onix / Prisma 1.4 8v ;0;0;0;0;0
FI-40080;FISPA;SENSOR MAP 40080;0;0;0;0;0
FI-40082;FISPA;SENSOR DE PRESION - MAP Ford Focus 1.8 TDCi;0;0;0;0;0
FI-40086;FISPA;SENSOR DE PRESION - MAP;0;0;0;0;0
FI-455004;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455005;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455006;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455007;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455010;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455016;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455018;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455019;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455022;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455023;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455036;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455040;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455044;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455052;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455055;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455056;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455061;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455062;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455066;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455067;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455068;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455069;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455077;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455078;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455083;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455084;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455088;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455095;FISPA;POLEA M LIBRE MADE IN ENGLAND ORIGINAL AMAROK;0;0;0;0;0
FI-455096;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455104;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455106;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455112;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455113;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455122;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455125;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455135;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455140;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455142;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455148;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455155;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455167;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455168;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455190;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455196;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455207;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455208;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-455232;FISPA;POLEA - MADE IN ENGLAND ORIGINAL;0;0;0;0;0
FI-500;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-50001;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50002;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50004;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50005;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50006;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50007;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50008;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50009;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50010;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50011;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50013;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50014;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50015;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50016;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50017;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50018;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50019;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50020;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-5002001;FISPA;INYECTOR ;0;0;0;0;0
FI-50021;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50022;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50023;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50024;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50025;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50026;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50027;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50028;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50030;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50031;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50032;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50033;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50034;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50035;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50037;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50038;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50039;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50040;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50041;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50042;FISPA;MODULO DE IGNICIÓN ;0;0;0;0;0
FI-50043;FISPA;MODULO DE IGNICIÓN FORD 150/350  9 PINES;0;0;0;0;0
FI-501;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-502;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-503;FISPA;BULBO DE TEMPERATURA 503;0;0;0;0;0
FI-505;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-506;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-507;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-508;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-510;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-511;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-512;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-513;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-514;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-515;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-516;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-517;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-518;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-519;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-520;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-521;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-523;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-524;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-525;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-526;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-527;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-528;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-529;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-530;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-531;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-532;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-533;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-534;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-535;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-536;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-537;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-538;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-539;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-540;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-541;FISPA;BULBO DE TEMPERATURA FORD Courrier-Escort-Fiesta-Ka Mot: 1.3i/1.6i;0;0;0;0;0
FI-542;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-543;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-544;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-545;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-546;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-547;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-548;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-549;FISPA;BULBO DE TEMPERATURA 549;0;0;0;0;0
FI-550;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-551;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-552;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-55227802;FISPA;INYECTOR ;0;0;0;0;0
FI-553;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-55353806;FISPA;IASP FI-55353806;0;0;0;0;0
FI-554;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-555;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-556;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-557;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-558;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-559;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-560;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-561;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-562;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-562A;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-563;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-564;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-565;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-566;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-567;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-568;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
FI-569;FISPA;BULBO DE TEMPERATURA DE AGUA ;0;0;0;0;0
